gbifID,accessRights,bibliographicCitation,identifier,language,license,modified,references,rightsHolder,type,institutionID,collectionID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,sex,lifeStage,establishmentMeans,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
4029215504,,,147743436,,CC_BY_NC_4_0,2023-02-02T02:31:26Z,https://www.inaturalist.org/observations/147743436,jim22lawrence,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/147743436,147743436,,jim22lawrence,,,,,,,PRESENT,,,,,,,,,,,,,,,2021-12-07T00:00:00,,,,2021,12,7,2021-12-07,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Central Kootenay, BC, Canada",,,,,,,,50.20593,-116.970742,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330840594,,,,jim22lawrence,,2023-01-31T04:08:28,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:11:01.956Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:11:01.956Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.6_1,Central Kootenay,CAN.2.6.5_1,Central Kootenay D,LC,
4028813948,,,147431979,,CC_BY_NC_4_0,2023-01-27T03:27:20Z,https://www.inaturalist.org/observations/147431979,sharpasacactus,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/147431979,147431979,,sharpasacactus,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-07-04T20:49:31,20:49:31-07:00,,,2022,7,4,2022-07-04 20:49:31-07:00,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Quesnel-Hydraulic Rd, Quesnel, BC, CA",,,,,,,,52.94132,-122.385455,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329871517,,,,sharpasacactus,,2023-01-27T02:13:34,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:26:01.411Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:26:01.411Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.32_1,Cariboo A,LC,
4018146782,,,146301504,,CC_BY_NC_4_0,2023-01-10T23:43:11Z,https://www.inaturalist.org/observations/146301504,annapunana,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/146301504,146301504,,annapunana,,,,,,,PRESENT,,,,,,,,,,,,,,,2020-08-05T12:27:13,12:27:13-07:00,,,2020,8,5,2020-08-05 12:27:13-07:00,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Kitimat, BC, CA",,,,,,,,54.019761,-128.665847,2397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326372093,,,,annapunana,,2023-01-10T23:37:26,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:26:06.627Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:26:06.627Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.15_1,Kitimat-Stikine,CAN.2.15.19_1,Kitimat,LC,
4011888932,,,145404160,,CC_BY_NC_4_0,2022-12-30T09:11:54Z,https://www.inaturalist.org/observations/145404160,treeo,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/145404160,145404160,,treeo,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-12-29T20:42:02,20:42:02-08:00,,,2022,12,29,Thu Dec 29 2022 20:42:02 GMT -0800 (PST),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,Cariboo,,,,,,,,52.034878,-121.870384,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323655731,,,,treeo,,2022-12-30T04:44:25,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:10:33.844Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:33.844Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.37_1,Cariboo F,LC,
4006689883,,,144449729,,CC_BY_NC_4_0,2023-01-02T19:20:33Z,https://www.inaturalist.org/observations/144449729,barbaraguderjahn,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/144449729,144449729,,barbaraguderjahn,,,,Adult,,,PRESENT,,,,"Stikine River Provincial Park, South of Dease Lake BC",,,,,,,,,,,2021-08-11T14:46:00,14:46:00-07:00,,,2021,8,11,2021-08-11 14:46,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Kitimat-Stikine, BC, Canada",,,,,,,,58.044524,-129.950371,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320755415,,,,barbaraguderjahn,,2022-12-16T01:14:10,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:10:36.249Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:36.249Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.26_1,Stikine,CAN.2.26.6_1,Stikine Region,LC,
4006683103,,,144613502,,CC_BY_NC_4_0,2022-12-28T03:44:07Z,https://www.inaturalist.org/observations/144613502,Tracy,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/144613502,144613502,,Tracy,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-12-16T14:12:23,14:12:23-08:00,,,2022,12,16,2022-12-16 15:12:23-07:00,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Alaska Hwy, Stikine Region, BC, CA",,,,,,,,59.957778,-131.22725,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321268133,,,,Tracy,,2022-12-18T17:37:04,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:10:31.820Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:31.820Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.26_1,Stikine,CAN.2.26.6_1,Stikine Region,LC,
3994063861,,,143972249,,CC_BY_NC_4_0,2022-12-16T01:59:27Z,https://www.inaturalist.org/observations/143972249,b_hyde,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/143972249,143972249,,b_hyde,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-12-08T11:36:44,11:36:44-08:00,,,2022,12,8,2022-12-08 11:36,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Anahim Lake, BC V0L 1C0, Canada",,,,,,,,52.498077,-125.845742,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319198269,,,,b_hyde,,2022-12-09T00:55:12,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:10:23.424Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:23.424Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.5_1,Central Coast,CAN.2.5.4_1,Central Coast C,LC,
3985953724,,,142650896,,CC_BY_NC_4_0,2022-11-24T00:30:58Z,https://www.inaturalist.org/observations/142650896,jim22lawrence,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/142650896,142650896,,jim22lawrence,,,,,,,PRESENT,,,,,,,,,,,,,,,2021-11-19T00:00:00,,,,2021,11,19,2021/11/19 PM,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Central Kootenay, BC, Canada",,,,,,,,50.205578,-116.971686,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315581779,,,,jim22lawrence,,2022-11-23T04:12:58,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:10:25.739Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:25.739Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.6_1,Central Kootenay,CAN.2.6.5_1,Central Kootenay D,LC,
3985877028,,,142881117,,CC_BY_NC_4_0,2023-03-01T18:23:21Z,https://www.inaturalist.org/observations/142881117,richmondbrian,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/142881117,142881117,,richmondbrian,,,,,,,PRESENT,,,,,,,,,,,,,,,2016-09-06T12:27:00,12:27:00-07:00,,,2016,9,6,2016-09-06 12:27,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Kitimat-Stikine, BC, Canada",,,,,,,,57.937689,-131.100358,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316211557,,,,richmondbrian,,2022-11-26T02:50:56,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:25:43.827Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:25:43.827Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.15_1,Kitimat-Stikine,CAN.2.15.24_1,Kitimat-Stikine D,LC,
3985859473,,,142398160,,CC_BY_NC_4_0,2022-12-03T18:22:34Z,https://www.inaturalist.org/observations/142398160,Devin R. de Zwaan,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/142398160,142398160,,Devin R. de Zwaan,,,,,,,PRESENT,,,,,,,,,,,,,,,2015-05-31T10:51:00,10:51:00-07:00,,,2015,5,31,2015-05-31 10:51,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Bulkley-Nechako, BC, Canada",,,,,,,,54.786697,-127.28897,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314809275,,,,Devin R. de Zwaan,,2022-11-19T21:38:30,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:10:27.063Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:27.063Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.2_1,Bulkley-Nechako,CAN.2.2.6_1,Bulkley-Nechako A,LC,
3966860334,,,142037774,,CC_BY_NC_4_0,2022-12-02T03:59:52Z,https://www.inaturalist.org/observations/142037774,Anne Spiers,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/142037774,142037774,,Anne Spiers,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-11-12T16:03:00,16:03:00-08:00,,,2022,11,12,2022-11-12 16:03,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Prince George, BC, Canada",,,,,,,,53.92051,-122.726151,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313786825,,,,John D Reynolds,,2022-11-15T02:31:16,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:25:36.261Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:25:36.261Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.12_1,Fraser-Fort George,CAN.2.12.13_1,Prince George,LC,
3966702309,,,142037859,,CC_BY_NC_4_0,2022-12-02T03:59:49Z,https://www.inaturalist.org/observations/142037859,Anne Spiers,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/142037859,142037859,,Anne Spiers,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-11-12T16:06:00,16:06:00-08:00,,,2022,11,12,2022-11-12 16:06,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Prince George, BC, Canada",,,,,,,,53.920388,-122.728882,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313786421,,,,Anne Spiers,,2022-11-15T02:28:28,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:10:17.606Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:17.606Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.12_1,Fraser-Fort George,CAN.2.12.13_1,Prince George,LC,
3961506542,,,140737704,,CC_BY_NC_4_0,2022-11-01T20:29:24Z,https://www.inaturalist.org/observations/140737704,Steve Ansell,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/140737704,140737704,,Steve Ansell,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-10-30T07:15:00,07:15:00-07:00,,,2022,10,30,2022-10-30 7:15,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Prince George, BC, Canada",,,,,,,,53.924594,-122.734367,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310403448,,,,Steve Ansell,,2022-11-01T04:01:59,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:10:11.088Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:10:11.088Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.12_1,Fraser-Fort George,CAN.2.12.13_1,Prince George,LC,
3947594853,,,139116627,,CC_BY_NC_4_0,2022-10-26T19:01:45Z,https://www.inaturalist.org/observations/139116627,paul_sk11,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/139116627,139116627,,paul_sk11,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-10-16T10:22:04,10:22:04-07:00,,,2022,10,16,2022-10-16 10:22:04-07:00,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Francois Lake Rd, Bulkley-Nechako, BC, CA",,,,,,,,54.016864,-125.289467,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306614289,,,,paul_sk11,,2022-10-17T14:24:30,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:25:43.369Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:25:43.369Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.2_1,Bulkley-Nechako,CAN.2.2.10_1,Bulkley-Nechako E,LC,
3947444202,,,139404403,,CC_BY_NC_4_0,2022-12-09T05:28:43Z,https://www.inaturalist.org/observations/139404403,rsealy,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/139404403,139404403,,rsealy,,,,,,,PRESENT,,,,,,,,,,,,,,,2022-10-03T17:30:00,17:30:00-07:00,,,2022,10,3,2022-10-03 17:30,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Burns Lake, BC V0J, Canada",,,,,,,,54.235762,-125.772761,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307305634,,,,rsealy,,2022-10-20T06:40:07,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:25:35.304Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:25:35.304Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.2_1,Bulkley-Nechako,CAN.2.2.7_1,Bulkley-Nechako B,LC,
3915483273,,,136124293,,CC_BY_NC_4_0,2022-10-26T19:01:34Z,https://www.inaturalist.org/observations/136124293,jbinpg,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/136124293,136124293,,jbinpg,,,,,,,PRESENT,,,,"A snoozing fox awakening and moving off. Cottonwood Island Park, Prince George, BC.",,,,,,,,,,,2022-09-22T11:27:00,11:27:00-07:00,,,2022,9,22,2022-09-22 11:27,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Prince George, BC, Canada",,,,,,,,53.921653,-122.725624,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299878031,,,,jbinpg,,2022-09-23T04:50:57,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:25:36.518Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:25:36.518Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.12_1,Fraser-Fort George,CAN.2.12.13_1,Prince George,LC,
